in_response_to_tweet_id,customer_text,text,created_at,intent
35153,You want BBC Radio 1? Alexa serves up BBC Radio Guernsey. Radio 2 - still Guernsey. Radio 3? Ditto. Amazon has 5000 people working on Echo… https://t.co/uJf1w1tpYF,"@123654 Hi Stanley, we'd like to look into this for you. Please send us your details on this form: https://t.co/daqBYrjfiQ ^RS",Wed Nov 01 13:41:00 +0000 2017,device_issue
33200,"@115850 
HELP me with order no 171-2257132-6941919 which is not shipped yet.","@123344 needful. Please don't provide your order details, we consider it to be personal info. Our page is visible to the public. 2/2 ^PR",Wed Nov 01 13:08:06 +0000 2017,shipping_information
33287,"@AmazonHelp Habe das Problem jetzt gefunden,es lag daran das mir einer aus der Familie einen Streich gespielt hatte.Derjenige hatte die Seite gesperrt 😅","@123356 Welche Strafe wurde hierfür verhängt? Nein, im Ernst: Freut mich, dass es wieder klappt. Liebe Grüße ^DW",Wed Nov 01 13:28:00 +0000 2017,account_access
49993,@AmazonHelp Where?! https://t.co/BLEFUMCL0t,@127188 Kindly connect with us here: https://t.co/vlvfJr4nN9 we'd like to check this. ^SG,Wed Nov 01 17:54:33 +0000 2017,other
93490,"@AmazonHelp Si spedizione Amazon, corriere GLS","@136260 In questo caso, segnalalo al nostro Servizio Clienti da qui: https://t.co/8aBEEEBkUV. In questo modo i miei colleghi potranno fare tutte le verifiche necessarie. Grazie e a presto! ^EA",Thu Nov 30 16:26:30 +0000 2017,shipping_information
9784,"@115821 , #fake I phone 7 received from amazon , India - order ID: amazon India has refused to replace @115850 pictures attach herewith. https://t.co/iYmtFWzE6o","@117791 Please don't provide your details, we consider it personal information. Our Twitter page is visible to public. 2/2 ^MK",Wed Nov 01 00:25:05 +0000 2017,damaged_or_missing_items
58768,"@115830 waited in all day for delivery, guaranteed by 8pm. Just informed now could be up to 6 Nov. Tracked driver today, was within 100 yards from our house!!!! What went wrong!?! Need item asap, please resolve!",@129378 I'm sorry for the wait! We'd like to look at this with you. Please call or chat with us here: https://t.co/JzP7hlA23B ^MH,Wed Nov 01 20:36:30 +0000 2017,delivery_delayed
71984,@AmazonHelp https://t.co/PgHQwAMgrt fulfilled by Amazon.,"@132151 This item is sold by a seller on Amazon, and prices are always fluctuating on the site. We do not set the price on sellers products, this is done directly from them.^SM",Thu Nov 30 11:02:00 +0000 2017,shipping_information
89200,"Questioning the helpfulness of @115821 help, not sure they even read my question ""Did I place my order wrong?"" #CUSTOMERSERVICEFAIL https://t.co/zR8QOvXTbc","@135292 Hello, What was the date provided to you via email confirmation when you placed the order? Have we missed that date?  ^CR",Thu Nov 30 07:18:55 +0000 2017,other
28910,@AmazonHelp I cant get to this link bcoz it is saying to login amaozn aocunt.but my acount is on hold.plz unhold my account,"@122366 Apologies for the hassle. As the account is on hold, you should have received an email from our specialist team. ^HN",Wed Nov 01 11:47:59 +0000 2017,account_access
93657,"@115821 this is now the 4th or 5th package we have received that’s been packed so poorly, we don’t know if the contents are damaged or missing. It didn’t happen after delivery, the postman gave it to me directly. Please fix this. https://t.co/f5r7Oco1xk",@136299 I'm sorry to see your package arrived opened. Were any of the contents missing? Please let us know! ^KJ,Thu Nov 30 15:39:00 +0000 2017,damaged_or_missing_items
27382,"@120474 it says I’ve exceeded the amount of tickets for Morrissey tour, and I havernt even brought any?","@121996 Hi Zoe, sorry to see this! Please use this link to contact us: https://t.co/JzP7hlA23B and we'll look into this for you. ^RL",Wed Nov 01 10:22:28 +0000 2017,other
45542,@115821 @115817 The saga of @115817 and their extreme incompetence continues. Why can’t they just figure out how to ring my doorbell?!,@126082 Touching base with UPS directly is best for immediate resolution. Have you tried reaching out to them? ^MW,Wed Nov 01 16:35:37 +0000 2017,delivery_preference
64224,"@AmazonHelp @115850  can not find my order, and costumer care can't cannect my any call or else. Amazon India refund my payment otherwise pay for that @AmazonHelp @120781 @119351","@130737 As this is a social media platform, we can't view your account/order details. Hence, reach out to us from the link here: https://t.co/TxK11znixD  to assist you further. ^HR",Thu Nov 30 05:17:26 +0000 2017,payment_issue
75878,"Encore une commande @120533 qui est perdue ... et cette fois-ci, c'est @132988 qui est responsable !
ça ne sert à rien de payer le Prime si la livraison est aussi bancale ! https://t.co/YnjrHH4d8Y","@132987 J'en suis sincèrement navré. N'ayant pas accès à votre compte, je vous invite à contacter notre SAV afin de connaitre la raison du retard. Veuillez le faire via le lien suivant :  https://t.co/hgIrz98cdI
^ARC",Thu Nov 30 11:53:39 +0000 2017,package_not_received
20461,@AmazonHelp No any solution provide from your side and I am unable to contact with Amazon care because our call is blocked by Amazon..,@120469 Could you please confirm if you have replied to the email sent by us. ^VH,Sat Oct 28 06:11:00 +0000 2017,other
26918,"@AmazonHelp Pre ordered a book and treated myself to another book, neither have even dispatched! The order is still at will dispatch on 22nd Oct.",@121893 When you placed the order what was the stated delivery date? You can quickly check from here:  https://t.co/aaDyEz1VgE ^CH,Tue Oct 31 22:05:02 +0000 2017,delivery_delayed
21421,"@AmazonHelp I ordered from .fr, but I do not have my order number, only my name and address, scenes as it was ordered for me",@120685 I understand. Was it ordered through your own account or on somebody elses? ^DC,Wed Nov 01 07:50:31 +0000 2017,account_access
29572,@AmazonHelp Horrible response form your team still unable to solve the Issue....can someone call me on +91 9096377143...,"@122494 Please don't provide your order details, we consider it to be personal information. Our page is visible to public. (2/2) ^RI",Wed Nov 01 13:31:31 +0000 2017,other
71830,@115850 performance seller support is not working well. Please do not trouble your sellers if they wanted to understand the proceeding activities.,"@132118 Apologies for any trouble with our seller support team, Kiran. Please fill out this form: https://t.co/GIJyeYqKE0 and we'll do the needful. ^RI",Thu Nov 30 10:27:30 +0000 2017,account_access
57472,After all this packaging for two items from @115830 and yet my vinyl is still bent! https://t.co/ybZhsvSKYF,@129034 Oh no! I'm sorry your vinyl arrived damaged. Let's look into return/replace options here: https://t.co/2rHXNihdzY ^ZW,Fri Oct 27 12:59:00 +0000 2017,damaged_or_missing_items
74706,"@AmazonHelp Je n'ai pas eu le temps de le faire, donc je le ferais demain","@132727 J'espère que le souci sera résolu rapidement, je vous prie de nous tenir au courant. ^MA",Wed Nov 29 21:00:29 +0000 2017,other
61025,So I change my country of residence &amp; I get charged again for prime services without mentioning that before?!  #NotCool #UX 🤬  @116316,"@129964 Hi, the membership is renewing until you end it. You can manage your prime membership here: https://t.co/LyyyCwX4aK Regards ^MI",Wed Nov 01 21:25:00 +0000 2017,prime_billing
93580,@AmazonHelp Too late. It's smashed to bits and in the bin. Ta for replying,"@136283 Hi, we're sorry to hear that. If you need us in the future please reach out. We're here to help. ^HS",Thu Nov 30 15:46:27 +0000 2017,damaged_or_missing_items
96649,Bought something on #amazon and paid for shipping to #panama. Now #dhl panama says I have to pay $10 extra to send it to me wtf!!!@5712 @115821,"@137091 Hi, thank you for reaching out to us. I can understand your concern. You can find more information on shipping rates to Latin America here: https://t.co/5mSvfYamXX I hope this helps! ^VR",Thu Nov 30 16:28:37 +0000 2017,payment_issue
93638,"@AmazonHelp Da habe ich mich schon vergeblich durchgeklickt und finde keine Telefonnummer, weil ich unter ""stornierte Bestellungen"" keine Auswahloptionen und Anrufmöglichkeiten habe.",@136294 Du kannst auch diesen Link für die Rückruffunktion nutzen: https://t.co/R61fuCaJzI ^BL,Thu Nov 30 17:48:00 +0000 2017,account_access
65682,@AmazonHelp yup that is where I found out it was not arriving thanks will wait for it tomorrow after work,@131034 You're very welcome Frank. Please keep us posted!!^GA,Thu Nov 30 09:03:53 +0000 2017,delivery_delayed
61007,"仕事中にSMSでAmazonの登録料金未払いとかいうのが来たが、架空請求なんだね
初めて詐欺メール届いたわ","@129962 アマゾンです。企業を装い個人情報を取得しようとする詐欺が発生しているようです。メールの識別方法についてのヘルプページがございますので、ご参照くださいませ。https://t.co/bb8fhhqpMr
なお、当サイトではSMSにてご請求をすることはございません。ET",Thu Nov 23 03:27:29 +0000 2017,prime_billing
17193,@AmazonHelp Thats why i writing here that rest of the people shd know about your services and how you r making fool on name of prime,@119791 further assistance. Appreciate your understanding. (2/2) ^KA,Wed Nov 01 05:45:26 +0000 2017,other
63813,@AmazonHelp Ohk.. please process it fast.,"@130666 Thanks for the heads up, Yogesh. Please keep an eye out on your inbox. ^AH",Thu Nov 30 09:27:52 +0000 2017,other
65635,@AmazonHelp @131027  @115851  @ amzon CEO can some help me .we are cheated by amzon and no one responding .feeling helpless,"@131026 Hi, we will contact you with an update soon. Sorry for keeping you wait. ^OG.",Tue Jun 27 10:49:25 +0000 2017,other
63920,@116316 why do I even pay for prime when all my delivery dates get postponed ON the day of delivery anyways? 🙃 #fail,@130682 This is not how it should be :( Did you contact our customer service in order to check why the orders are late? https://t.co/Su5eCHNYlH ^AV,Thu Nov 30 08:23:03 +0000 2017,delivery_delayed
63118,"@115817 @UPSHelp And @115821 @AmazonHelp you're not off the hook, what is this garbage? Great packing job https://t.co/PLaxNEKRql",@130469 We're always looking to improve! Please submit your packaging feedback here: https://t.co/WhUtVyWlyi ^TN,Wed Nov 01 21:58:11 +0000 2017,damaged_or_missing_items
35905,@AmazonHelp How short is your shortly? A response with an ETA would have been professional,"@123814 Once we receive the details, we'd get back to you the latest by 12 hours. Appreciate your patience. ^BS",Wed Nov 01 17:09:00 +0000 2017,other
18965,@115850 can you update me the status as its already 5 days over till date material not dispatched. https://t.co/wpcmD6WMhO,"@120229 Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ ^RW",Wed Nov 01 06:09:00 +0000 2017,shipping_information
9781,"I seem to have bad luck in trying to get undamaged books from @115821. Sometimes it's damaged in delivery, but this one was packed this way. https://t.co/HnwtSE7e31","@117790 I'm sorry about the damage, Raymond! Have you explored options for refund/replacement here: https://t.co/Y5jpI9gRhE? ^SH",Wed Nov 01 00:25:32 +0000 2017,damaged_or_missing_items
81753,@115850 I hd ordrd a kybrd frm ur wbsite whch ws supposed 2 be delivered by 27th! It alrdy gt delayed by 2 days nd 2day I gt a msg tht th delivery ws attempted as no one ws available. I'm at hme only. They didn't evn care 2 make a call. NOT BUYING ANYTHING FROM YOUR SITE AGAIN.,@134110 Sorry to learn about the trouble you've faced so far with your order. Kindly report this to our support team here: https://t.co/vlvfJr4nN9. We'll have it checked.^AR,Thu Nov 30 13:00:42 +0000 2017,delivery_delayed
78822,@AmazonHelp November 25th,"@133577 Thanks for the information, Justin! Whats the latest tracking information for your order? You can check here:  https://t.co/Y5jpI9gRhE.  ^DY",Thu Nov 30 13:02:27 +0000 2017,other
32310,"@AmazonHelp It's pending since 1.5 months, every support person assuring pickup will be done, nothing happening! https://t.co/w8V6fdhvQu",@123157 Did you happen to share your details using the secure link we had shared? (1/2)^CB,Wed Nov 01 12:03:28 +0000 2017,delivery_delayed
71897,"@AmazonHelp Yup, i responded as i got the mail. But didn't get any reply. I request to u sir, please see vedio again and concern over that i have opened company seal and there's no cell phone inside. As its sealed its surely missed at ur seller or delivery place.
https://t.co/lOXQyJbNJe",@130666 I understand your concern regarding the missing product. Kindly reply to the latest correspondence from our team and we'll assist you accordingly. ^GD,Thu Nov 30 17:46:00 +0000 2017,damaged_or_missing_items
78853,@AmazonHelp Too many steps just to get help. Can you please just forward this complaint to the relevant tech team?,"@133582 Apologies for the trouble. Please drop your details here: https://t.co/jZCbVBIno5 we'll connect with you on this. Further, I'll forward comments on this for improvements. ^RB",Thu Nov 30 13:36:00 +0000 2017,other
93714,"@136314 I've had to temporarily cancel Unlimited because I am broke af 😅 but on my basic prime music that I still have, it's not playing things in the listed order? It haven't put it on shuffle. Is that a thing now if you're not Unlimited? :/",@136313 I'm sorry your music isn't playing in order. Have you tried turning on the shuffle option and removing it once more? I also recommend reinstalling the app. ^RA,Thu Nov 30 15:34:29 +0000 2017,device_issue
65782,"@AmazonHelp Colis Amazon, j’ai contacté vos services qui ne donnent aucune solution. Carte bleue bloquée , impossible de m’en servir et malgré ça vous continuez à essayer de débiter mon compte","@131047 Afin qu'on puisse vérifier votre dossier, merci de remplir ce formulaire via un PC : https://t.co/HtUowg2UGX 
^SM",Thu Nov 30 08:46:25 +0000 2017,payment_issue
9141,WHAT DOES THIS MEAN @115821 https://t.co/jW02hoSsPp,@117637 I'm sorry you haven't received your order. Reach out to us here so we can look into this with you: https://t.co/Ebe0Tk70Vv ^JP,Wed Nov 01 00:06:28 +0000 2017,other
18679,"@115821  
Amazon truck damaged my lawn my lawn .Love Amazon . So sad no one called me back today as promised! Why?",@120166 Please send us your details here: https://t.co/PJ1sPeuPfz so we can look into this for you. ^LI,Mon Sep 18 23:49:31 +0000 2017,other
13130,@AmazonHelp I had replied almost as soon as you posted about the email and sent it. I want to know what action has been taken on my complaint.,"@118701 Sorry to know about the delivery issue. As you've confirmed sharing your details, you should've received an email from (1/2)^KA",Wed Nov 01 02:44:00 +0000 2017,other
29516,"@115850 WTF! IT'S NOT POSSIBLE TO CONNECT TO YOUR CS TEAM, EITHER ON 180030009009 OR THROUGH THE APP","@122486 That seems odd. Any particular error, you are seeing? Do let us know. ^CB",Wed Nov 01 11:23:00 +0000 2017,account_access
21884,@115850 I hv misplaced bill 4 order no.  402-8074723-5695532 plz send me soft copy as der is sm problem wid mi phone n need imei no.,"@120771 Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. 2/2 ^VH",Wed Nov 01 08:07:50 +0000 2017,shipping_information
63984,@AmazonHelp @115850 What about the form I filled earlier? What was that for? I was asked to wait for 2 more days after that. GIVE ME MY MONEY. #AmazonFails #AmazonFraud #AmazonPay @115851,"@130696 I understand your concern regarding the refund of your order, Ritesh. It seems like we haven't received your details earlier. Kindly share your details on the link provided earlier and get back to you soon with an appropriate resolution. ^SY",Thu Nov 30 08:19:00 +0000 2017,payment_issue
17233,@AmazonHelp I have replied to the mail also check it and provide some useful reply,@119794 Thank you for confirming. You should hear an update from us soon. Keep an eye on your mailbox. ^MP,Wed Nov 01 15:32:27 +0000 2017,other
78734,"@AmazonHelp Hey, I placed an order as a gift, the order says it was left in secure location but my friend hasn't received. No option to contact seller on my order page. What can I do to get refund/other one sent? Thanks",@133563 I am sorry your friend is unable to locate the gift! Try these tips and let us know: https://t.co/i28OEI7boI ^DJ,Wed Nov 29 12:24:29 +0000 2017,package_not_received
16853,@AmazonHelp Already shared...,"@119703 As you've shared your details, we'll work on it and get back to you at the earliest. ^HN",Thu Oct 19 11:19:00 +0000 2017,other
13164,"@AmazonHelp After getting a confirmation that it will be delivered post 7 pm, i have got an email at 1:30 in the afternoon that i was not available !",@118701 We're following up on this. We'll check this and update you. ^SG,Sun Oct 22 14:44:23 +0000 2017,delivery_delayed
31818,@116928 A las 13:30h y tras varias llamadas al call center un agente me dijo que corría peligro. El mail llegó a las 18:50 sin margen de maniobra,@123023 ¿Has intentado hablar con la empresa de transportes sobre esta entrega? ^VL,Wed Nov 01 12:54:30 +0000 2017,other
74655,@AmazonHelp Yes triple yes!,@132717 Who is the carrier for your order? Have you had any further updates to the tracking?^PJ,Thu Nov 30 11:18:28 +0000 2017,other
